"Data Source","World Development Indicators",

"Last Updated Date","2022-07-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Indonesia","IDN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","349.763060197256","368.45189686004","386.499841225225","449.861285609342","474.708047788557","510.905725432482","545.251137408532","603.391635343089","1045.8007380369","1177.30762546835","1386.62250044581","1549.93090245861","1616.12777107638","1671.81667481849","1767.32689000032","1959.17997964614","2168.2740834381","2348.91098055856","2723.00703076933","2929.55201895247","3336.62812460695","3512.75390625","3569.892578125","3765.671875","4030.77465820313","4353.3271484375","4518.10400390625","4695.65869140625","4761.20834788991","4752.31040265451","4675.21553585067","4758.70095734828",
"IDA only","IDX","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.49599227993217","6.047286381257","6.44261343639891","6.9140827428434","7.4451263040132","7.95308757948909","8.40170293687181","8.79417057852226","9.3928784181078","9.54655588609864","9.67532587948823","9.76641454143016","9.9738579157751","10.1591261569251","10.4599893153843","10.7121263595422","11.2644708857594","11.7297239518821","12.5671222276923","13.3662221238981","14.5977206052346","15.5495491027832","16.1608352661133","17.3423252105713","18.3865489959717","19.2350025177002","19.8987274169922","20.6477928161621","20.9493211360458","21.0732267041194","21.9885079870906","23.1381376297914",
"Not classified","INX","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.78422","0.772232","0.776258","0.797531","0.794088","0.801377","0.80757","0.834449","0.863354","0.913882","0.943948","0.969631","0.981997","1.003935","0.991152","1.011707","0.978232","0.957792","0.944447","0.901284","0.849503","0.831513","0.823072","0.811228","0.819041","0.809686","0.794289","0.794405","0.792214","0.826898","0.801156","0.787487",
"Iran, Islamic Rep.","IRN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.682786685016","117.477322665001","148.561388726178","217.532530134481","285.253187248904","385.389856773863","487.584291047459","553.747801005385","598.956294594619","777.909880104399","950.307393695874","1066.96614571608","1347.69663269414","1495.22561798441","1815.922810115","2115.77820125343","2351.74837925241","2815.13754278561","3298.62755205834","3428.34138174457","3925.67360385663","4758.86962890625","6093.5625","8503.8466796875","9758.5537109375","10701.5615234375","11796.810546875","13061.294921875","16772.6795122055","21386.8036634662","29704.3097274281","",
"Iraq","IRQ","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.886971905817481","1.77344903480194","3.71540708867226","18.0590559270991","69.9332375592574","60.0610181710793","113.066375777377","94.0743451181359","158.768977996333","193.462898094992","152.974631773466","162.920791555676","181.90914765356","207.822830947554","273.75903015608","326.763537808741","364.115636225692","465.069300015431","371.898488469348","428.435425541413","523.340209960938","525.737854003906","531.128173828125","557.279479980469","560.516540527344","570.484985351563","560.760803222656","647.375777690022","618.990128295547","548.888637872483","703.256969661832",
"Iceland","ISL","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.332082","70.577866","71.385489","71.009985","71.335331","71.96463","74.140894","73.664448","76.662759","79.246596","84.733554","88.320979","91.105413","92.608203","93.28674","95.840665","101.632762","107.360854","114.527003","121.975931","132.880921","135.152004","136.96767","137.022617","138.547869","141.974926","140.02995","138.277175","140.970278","145.010743","149.685438","150.642103",
"Israel","ISR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.700338","1.975795","2.164707","2.349097","2.588353","2.765115","2.972841","3.165286","3.345289","3.504641","3.441675","3.425348","3.462676","3.627071","3.535789","3.716937","3.788703","3.725767","3.867205","3.977921","3.990484","3.944763","3.955358","3.839566","3.940387","3.923925","3.788511","3.751633","3.784664","3.916241","3.851099","3.799707",
"Italy","ITA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.691821","0.719924","0.73463","0.745506","0.755776","0.776713","0.797902","0.804206","0.799833","0.806447","0.805361","0.816516","0.823489","0.833464","0.851864","0.855139","0.822842","0.809381","0.783694","0.771323","0.773129","0.758687","0.747731","0.737299","0.739644","0.738694","0.700544","0.689895","0.681219","0.677835","0.663805","0.654354",
"Jamaica","JAM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.74562067576008","4.06687403634364","6.36343473913639","9.49858675738521","12.1929641101626","14.9504910288243","17.4524156929588","18.8050850449357","20.1453804710169","21.2393355612958","22.9676187113389","24.2152279964061","26.0095358243573","28.4709952351876","31.2919625371829","33.8202151265533","35.7108064622432","38.7074792364075","43.124017958879","47.844112158734","51.9138359428657","53.8049468994141","56.475269317627","59.3343353271484","62.7597923278809","65.2952194213867","65.903694152832","67.5818405151367","69.3007620316256","70.2496937617188","71.8812868129399","69.3233219817447",
"Jordan","JOR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.17661110187939","0.18012604590341","0.187992835323458","0.189074059429988","0.197874961872416","0.197413373022651","0.19786020218882","0.196913937931642","0.206405708241216","0.202755836992789","0.197454935886024","0.194609205273771","0.193391166108288","0.193722310641265","0.194491052231406","0.192361589226703","0.206480808933924","0.211200751147388","0.256152090563886","0.262567646289101","0.28040653044346","0.290935188531876","0.302131801843643","0.308029383420944","0.319498181343079","0.312373638153076","0.313839644193649","0.300330430269241","0.298342044593118","0.297995924318648","0.293675445713664","0.285622987647594",
"Japan","JPN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","183.929177","183.121608","182.025387","178.821299","178.830028","174.240281","170.344605","168.301729","166.384091","162.03574","154.691385","149.641888","143.774205","139.579081","134.401332","129.551955","124.448861","120.319482","116.845814","115.219075","111.709563","107.454281","104.273972","101.302673","103.052076","103.469437","105.519502","105.101901","104.158636","104.305752","101.24037","100.41164",
"Kazakhstan","KAZ","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.000686352214681111","0.00130361210678005","0.0200389334355321","0.262981824766066","4.24004921335652","10.8346169867857","14.7786506852537","16.872341907211","17.6293720124982","19.6930564047129","22.6125496222743","24.3603508924156","25.3785046838838","27.8087337323747","31.4504758278376","35.9450214190906","42.3839945026913","47.6765277375255","56.5733041288056","58.8500040684237","69.5152118256608","82.0900955200195","83.8324737548828","86.2350845336914","92.8136749267578","100.349800109863","110.82453918457","121.253463745117","129.325968394942","136.751691038672","140.812984041216","149.536641439616",
"Kenya","KEN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.46523000196125","9.2144777344802","10.7116502580905","13.1526201807306","15.0689388920812","16.4156160283094","17.5900357627596","19.2692101119564","20.3755036175724","20.93501670722","21.7158510467023","21.5714725084862","21.4386505895902","22.3266326513553","23.2925493180286","23.6908977716618","24.7713072904581","26.0802611614921","29.4665779453514","32.6861894327496","32.8274636261969","35.3961219787598","37.9786834716797","37.667854309082","38.2892570495605","39.0404777526855","39.3849563598633","40.1849365234375","40.901599352339","41.9007532610165","43.4447363658105","43.7989404589708",
"Kyrgyz Republic","KGZ","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.00383198561805057","0.00870212772506455","0.0791361721725981","0.660505358416358","1.81640599812129","2.52687516005829","3.35845410483496","3.93903054989814","4.24877492812614","5.76400015643527","7.16722586141512","7.52330030889928","7.55787748465229","7.70618090960859","7.88811692713869","8.1934973266973","8.69471658834444","9.72536019972087","11.6622705603754","12.0556076270077","13.1077280898157","15.7278079986572","15.3034334182739","15.3649425506592","16.0363655090332","17.1459732055664","16.7373352050781","16.9587230682373","17.1340318528142","17.4977365056605","18.3476227531429","20.4286071569683",
"Cambodia","KHM","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","605.339647598059","948.08765472199","1002.94356771225","1014.77759956994","1057.48024356437","1154.02236575621","1152.34178343098","1078.54932265653","1082.70083864731","1073.68825624806","1071.83427760333","1094.164903884","1125.36434494596","1142.23654308025","1184.67183264637","1304.8135417944","1328.97297681478","1354.17050504558","1371.2353515625","1336.79028320313","1340.06762695313","1386.03576660156","1395.92004394531","1402.13061523438","1428.353515625","1438.4369110385","1458.88047154845","1431.82207138432","1392.45862100857",
"Kiribati","KIR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.562061976835182","0.650279311804061","0.671590242463014","0.690408006100067","0.722299939621249","0.71689796679433","0.774254203319462","0.80149752040146","0.850060398601479","0.875903190888819","0.873920712992749","0.912288347958934","0.942727764002339","0.948882079654757","0.939856006727759","0.91594628515624","0.886259609147135","0.916001577934841","0.973512899660719","0.968955574589579","0.965553132104669","0.961621381691926","0.938802075234147","0.924538621825678","0.947211494732339","0.980604088327992","1.03345335536874","1.03964734952748","1.03161642592667","0.9930886019956","1.01334534403832","",
"St. Kitts and Nevis","KNA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.48654938121103","1.48737557136364","1.53127025844471","1.52559380303123","1.58738347760199","1.56696306942997","1.54872608926974","1.59730396313047","1.62375546923054","1.64570440981902","1.63833653159039","1.66530297482169","1.69674495087589","1.6916832097614","1.71070710061721","1.63176009823669","1.80719088943075","1.87092228493481","1.8629128407383","1.90736827289812","1.89470990014308","1.96119391918182","2.01614737510681","2.03364706039429","2.03498554229736","2.0349133014679","2.03761649131775","2.03976440429688","1.97305424195403","1.99765028645256","1.94195716068226","1.87464973303977",
"Korea, Rep.","KOR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","559.920181","591.112647","622.893976","646.528116","684.657732","717.702429","733.769744","750.208045","775.06307","754.89297","747.736794","756.699134","769.77179","791.293714","794.711552","788.920135","772.216161","770.085526","785.717886","828.420848","840.991702","854.585723","854.887268","869.081422","871.878106","857.483387","858.809687","872.624771","854.871397","864.630567","824.604924","847.456839",
"Kuwait","KWT","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0985660949748457","0.0891719113345498","0.0821821583612042","0.0843986528795273","0.0957361855039023","0.0896754923693139","0.0734638046087412","0.0855473731697234","0.100819053440757","0.0909872235014489","0.0942033211411455","0.0969258099228809","0.105125505928794","0.124120201080415","0.139882155264394","0.142067961937032","0.165409579443745","0.136141874263835","0.149461962502914","0.171689406037331","0.175966188311577","0.179435595870018","0.178934097290039","0.190294787287712","0.186951458454132","0.17748399078846","0.192892360356368","0.188811320833935","0.160610173340519","",
"Latin America & Caribbean (excluding high income)","LAC","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","140.396348100502","153.419929771102","158.992383321285","172.678759726572","182.087708446603","213.456369248925","238.388885118644","279.700604343234","510.316307610751","1147.22130916825","1399.98926249101","1490.55974262852","1560.42058974594","1736.0361631183","1871.39012171035","1971.26874338672","2118.88633156566","2216.59119117511","2367.64776006543","2283.58980978313","2463.98974811136","2666.53491210938","2615.5234375","2712.92993164063","2738.37084960938","2819.72900390625","2759.42553710938","2789.10864257813","2776.32962094315","2760.20189659405","2864.63875503327","2852.4843642783",
"Lebanon","LBN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","183.538365293395","262.139840035021","506.020936321816","616.610034948547","651.253150269642","705.996465447484","705.352677834782","773.460317655876","795.582773550346","790.9039936746","757.234542049982","729.255782369495","753.401825902678","750.503087226076","721.859265388742","692.476772066042","677.665736952883","680.505641813735","717.999318108533","786.799225501248","781.954238169891","788.751806458703","808.920302054789","798.526027678241","771.114851892429","764.821442134907","742.686105697797","734.775879933884","757.262692679444","774.41911019886","1232.42203857978","2958.13367858618",
"Liberia","LBR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.309222623594464","0.304586908133198","0.295735706512042","0.334997222866232","0.381238002805097","0.371457844563587","0.393255843775932","0.42892415420594","0.493770841512954","0.477267169511564","0.502310104428313","0.545838707946248","0.560399264542897","0.539034881828001","0.521862499406327","0.549791635347342","0.518197656292429","0.460993551184097","0.449292406587562","0.438923362034196","0.409375075682888","0.433465958956787",
"Libya","LBY","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.161776261546523","0.179242775382847","0.187888114419308","0.235413563551986","0.264014403808556","0.315233607711066","0.392968337818633","0.45622538064255","0.455056457798773","0.552353709938618","0.412465189564455","0.486140087301629","0.592176242072255","0.676705556447607","0.66332263732612","0.575297949075791","0.490304618751412","0.505056907794618","0.606110227539676","0.613264534318388","0.627639673362808","0.588747579271075","1.18930529095933",
"St. Lucia","LCA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.63117312009084","1.66431605539596","1.65563108158202","1.63353898234581","1.6406289026411","1.68832658752691","1.65128695023298","1.66994299291058","1.69148831902394","1.70688879359677","1.73590370971988","1.68217130689339","1.66317586414348","1.7161979048338","1.68316780793394","1.7445488407044","1.77991906721975","1.79531530926912","1.80614591202549","1.80035786151661","1.85739883551057","1.82969319820404","1.87566316127777","1.87722980976105","1.93142795562744","2.01107478141785","1.9576119184494","1.99576032161713","1.9586039561692","1.9754507099351","1.87054050741375","1.83908748922242",
"Latin America & Caribbean","LCN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.97163727085678","10.6701860737556","11.4134761285436","12.251233280589","13.1670775240999","14.0964794522626","15.3404806150005","16.426277156937","17.7401493831325","18.2218307789548","19.1148556299719","19.6562598365447","20.9245750921932","22.3147913736028","23.6441213592153","25.3137433016032","27.3252386872204","30.3386345147729","34.6278885397667","36.4304649559797","38.6253098247248","39.2888870239258","41.4474563598633","42.9389686584473","44.2983093261719","45.1831893920898","46.2829627990723","49.39013671875","50.0836217751843","50.4600044898073","51.8334207342566","53.7034360648968",
"Lower middle income","LMC","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.11600267263828","1.27194093955829","1.41694573983913","1.54051642352483","1.62545243925467","1.79611607955509","1.86968640610718","2.00375886980046","2.178061707594","2.3224368642489","2.41406369083389","2.63173871516566","2.95950327219839","2.97300482491487","3.17324218937585","3.25899208234139","3.45580475095392","3.1398137284093","3.59592726147249","3.65692539143009","3.80656897839713","4.0807523727417","4.37335777282715","4.39308023452759","4.6232328414917","4.75158739089966","5.01154088973999","5.50585269927979","5.89484168931794","6.01998225730229","6.73031452593562","6.42702210564422",
"Late-demographic dividend","LTE","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.360791","0.422371","0.463802","0.472601","0.461162","0.451723","0.432875","0.42073","0.403992","0.414041","0.435163","0.446252","0.470195","0.492829","0.469393","0.450377","0.451921","0.452657","0.443347","0.44262","0.445858","0.43844","0.44272","0.44662","0.453716","0.455588","0.464377",
"Luxembourg","LUX","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.926151","0.912185","0.925118","0.957673","0.970866","0.973102","0.97496","0.973549","0.964396","0.95763","0.955853","0.963649","0.956996","0.964715","0.951208","0.946363","0.916691","0.921418","0.900045","0.903005","0.925638","0.905099","0.90679","0.895254","0.884138","0.881261","0.851894","0.84831","0.848866","0.861888","0.864437","0.851323",
"Latvia","LVA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.243","0.29621","0.328117","0.341885","0.353087","0.354315","0.360855","0.353427","0.360954","0.378228","0.399336","0.438594","0.488891","0.565807","0.575542","0.52113","0.487006","0.498506","0.506203","0.499271","0.497558","0.497569","0.484535","0.484537","0.489931","0.502258","0.493237","0.50634",
"Macao SAR, China","MAC","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.78265768218196","3.00525309695391","3.37136549340666","3.60736382592808","3.77048547737488","3.99528035144318","4.01237871094051","4.00984992334256","3.88826016456951","3.78854809806709","3.63992983071797","3.5070834428883","3.40708312637729","3.34282729047009","3.31838691000777","3.39664333755716","3.55016478447794","3.75962597407561","4.06046376804274","4.0718174571876","4.21620962522559","4.43978691101074","4.56529092788696","4.64387083053589","4.86066198348999","5.13702344894409","5.11785411834717","5.15491628646851","5.21303916591753","5.24453168036309","5.16985965734352","4.92698950842162",
"St. Martin (French part)","MAF","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.90386633024377","3.97993924522422","4.0697872144384","4.09621044439315","4.0368506930737","4.25200445183492","4.19373549543878","4.1520539361775","4.12190836360798","4.08777823320879","3.96754843696478","3.90544171028551","3.89198293519635","3.85721340320437","3.80217545938523","3.73046120224351","3.6748202622736","3.70675599884467","3.80177497568881","3.7831122112226","3.7746575561979","3.67227602005005","3.74962878227234","3.79398965835571","4.03386259078979","3.99644541740417","3.99403691291809","4.02344036102295","3.97238053042896","3.95553551487134","3.94194742976927","3.85958299574082",
"Monaco","MCO","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.689579727192874","0.86578899746593","0.95752619378565","1.03645904825995","1.42864676776962","1.77877901379303","1.94988998046846","2.10864954394367","2.37524302257487","2.49790186827575","2.64826450237874","2.91370751168433","3.28837181217891","3.52475465296127","3.57828520065565","4.71338558564813","4.99565410614014","5.00982761383057","4.98872232437134","5.29301452636719","5.55608701705933","5.4087381362915","5.57240152359009","5.61545144004082","5.81468522183686","6.0574186665109","6.00933523032775",
"Madagascar","MDG","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.5951355868661","87.7662671740024","98.3110098246557","105.628444785996","143.745647259205","209.832945533485","246.779200734697","253.493141735876","266.238387458218","281.412883162876","307.017714368784","324.02403044172","371.690307713512","358.285565570336","397.613617082703","456.321252826086","490.317975409355","526.532054895815","555.299552333539","589.995537389765","642.562214575495","694.862670898438","742.898193359375","777.658813476563","823.956115722656","886.09130859375","941.010864257813","1013.43463134766","1060.51893474062","1128.76595546158","1171.72014196186","1205.85563142715",
"Maldives","MDV","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.07290675303955","3.15816641158649","3.23193186354659","3.15959078950729","3.20146787760677","3.1941694772024","4.71357797446725","4.66433456653349","4.59537551056235","4.92142515891504","5.20879889893114","5.42507521856648","5.81678780300052","6.33798705286593","7.00842425149532","7.12475579645505","7.86162567138672","8.15415573120117","8.24644565582275","8.1737174987793","8.27791118621826","8.12886047363281","8.16077995300293","8.22141285333407","7.9895419014101","7.92283055429693","7.58392206696362",
"Middle East & North Africa","MEA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.346483","1.605263","1.795676","2.0568","2.191223","2.971754","3.693004","4.310915","4.920691","5.63367","6.103205","6.329336","6.553697","6.64469","6.986186","7.126862","7.155423","7.370463","7.469532","7.434067","7.679662","7.673013","7.858708","7.884359","8.045318","8.327595","8.446043","8.913552","9.276363","9.650165","9.702813","10.043314",
"Marshall Islands","MHL","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.851520049252882","0.865214192812142","0.871432148067433","0.877079313385567","0.881280605587824","0.887411137541592","0.895820547988062","0.940014112714327","0.950555073319742","0.966565670878722","0.940855273879564","0.917159153616867","0.933693764163378","0.928261564505115","0.902593081652703","0.881621336614866","0.889392816796125","0.879382480153333","0.941687093455315","0.894100502193894","0.887076946389452","0.938595164408269","0.988173911010658","0.956443861931994","0.934062071869614","0.918472397599855","0.98398388740879","0.989527179934138","0.969779309882623","0.965435174286709","0.995841369093706","0.997487661873474",
"Middle income","MIC","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.048207860899177","0.0904272856803064","1.21272171925168","6.4222911431268","15.8386119250413","18.1647891090778","18.3492096566191","18.7469252522548","18.7516224581489","19.0392038903093","19.9464232315513","20.5016473237198","20.0149987705926","20.100566455956","19.2617131653119","19.2935694925525","18.8854358746105","19.5136547738416","19.2638341454331","18.3640880056778","18.7303509395978","19.2895425372522","19.003523753943","19.1053702314307","18.9958299896824","19.4405865861548","18.9586096278963","18.9701701619216","18.951155661657","19.0096261777611","18.929053467146","19.545691174115",
"Mali","MLI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","129.242029441236","117.743436676959","115.970481717962","116.950120973078","159.805808269517","181.268463043722","175.068248588187","181.704041801338","182.807362556348","174.471543613096","169.549079522751","173.570733437635","176.910856775354","160.311830221575","161.73911270122","168.585759291342","171.139087555143","174.226046647979","183.38615086559","190.66572741089","196.625259999142","216.09016418457","225.378707885742","219.312393188477","218.682708740234","218.57096862793","211.356674194336","214.508682250977","212.558105138741","212.854271424804","211.439043539284","207.98672009938",
"Malta","MLT","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.569558824297637","0.569388655478728","0.576489433547774","0.579215973014206","0.587304719353466","0.579738551137554","0.576412503602244","0.575158548217065","0.580712716743768","0.583357564211828","0.580056982423497","0.589103657224218","0.581834275879026","0.573900336589771","0.56625464646052","0.572730324841755","0.571614897946207","0.56811122778484","0.571552714068465","0.569454721169382","0.57247807100529","0.574148174099722","0.579729919404286","0.577478068909794","0.586359337383928","0.599698799511178","0.583016824169033","0.586424127559639","0.586720742227768","0.587626790026872","0.586049230933704","0.589317368786374",
"Myanmar","MMR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.36292035583144","9.80271231822895","11.811465113354","14.9654327508368","18.7495639842311","22.1561315365375","26.4356728740986","33.5415038949607","44.7785230218374","56.6756019403963","61.5309416705272","68.8251933110592","91.2212931251889","115.147236629145","124.16063118025","134.848259669396","157.455057144676","187.950915607291","217.173887573632","234.698024873584","245.885598242991","261.783935546875","267.496154785156","278.559387207031","294.006622314453","318.978546142578","347.070587158203","366.713256835938","377.66085299319","394.269766761907","404.550714619284","407.064452164592",
"Middle East & North Africa (excluding high income)","MNA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
